COMMUNE,NUM_POSTE,ALTI,NOM_USUEL,LAT_DG,NUM_DEP,LON_DG,ficheClimComplete,ficheClimReduite
BREUVANNES-EN-BASSIGNY,52074002,323,BREUVANNES_SAPC,48.094333,52,5.602167,0,0
BUSSON,52084002,387,BUSSON_SAPC,48.328833,52,5.3605,0,1
CHATEAUVILLAIN,52114001,227,CHATEAUVILLAIN,48.047,52,4.908,0,0
CHEVILLON,52123003,170,CHEVILLON_SAPC,48.522833,52,5.113833,0,1
CIRFONTAINES-EN-ORNOIS,52131002,379,CIRFONTAINES_SAPC,48.456167,52,5.394667,0,1
COUBLANC,52145001,258,COUBLANC,47.692,52,5.460167,0,1
FAYL-BILLOT,52197003,347,FAYL-BILLOT_SAPC,47.784333,52,5.615333,0,1
IS-EN-BASSIGNY,52248002,403,IS-EN-BASSIGNY,48.022167,52,5.455333,0,1
SAINTS-GEOSMES,52269001,466,LANGRES,47.843667,52,5.3375,0,1
LOUVEMONT,52294001,146,LOUVEMONT - MAN,48.560333,52,4.909833,0,0
VAL-DE-MEUSE,52332001,380,VAL-DE-MEUSE,48.0215,52,5.586833,0,1
NEUILLY-L'EVEQUE,52348003,353,NEUILLY-L'EVEQUE_SAPC,47.918,52,5.435833,0,1
SAILLY,52443001,270,SAILLY,48.433833,52,5.272833,0,0
SAINT-CIERGUES,52447001,359,ST-CIERGUES,47.882333,52,5.2615,0,0
SAINT-DIZIER,52448001,139,ST-DIZIER,48.631333,52,4.903667,1,1
SAINT-LOUP-SUR-AUJON,52450002,310,SAINT-LOUP-SUR-AUJON_SAPC,47.895,52,5.092167,0,1
SEMOUTIERS-MONTSAON,52469001,294,CHAUMONT-SEMOUTIERS,48.092167,52,5.046,0,0
VILLEGUSIEN-LE-LAC,52529001,296,VILLEGUSIEN,47.7385,52,5.313833,0,0
ARGENTRE,53007001,107,ARGENTRE,48.094667,53,-0.652,0,1
BALLOTS,53018002,60,BALLOTS,47.898833,53,-1.035167,0,1
CHAILLAND,53048001,110,CHAILLAND,48.247667,53,-0.905333,0,1
COSSE-LE-VIVIEN,53077001,95,COSSE-LE-VIVIEN,47.964333,53,-0.927,0,1
COUDRAY,53078001,55,COUDRAY,47.788167,53,-0.645333,0,1
COURCITE,53083001,172,COURCITE_SAPC,48.318667,53,-0.222333,0,0
ERNEE,53096004,168,ERNEE,48.295667,53,-0.9625,0,0
EVRON,53097001,107,EVRON,48.168,53,-0.388,0,1
GREZ-EN-BOUERE,53110002,93,GREZ-EN-BOUERE,47.891,53,-0.542333,0,1
LE HORPS,53116003,268,LE HORPS,48.405667,53,-0.440833,1,1
LAUNAY-VILLIERS,53129001,153,LAUNAY-VILLIERS,48.127,53,-1.028833,0,1
LAVAL,53130008,100,LAVAL-ETRONNIER,48.030667,53,-0.7465,1,1
MAYENNE,53147001,138,MAYENNE,48.311167,53,-0.640167,0,1
MONTSURS,53159002,107,MONTOURTIER_SAPC,48.209833,53,-0.538667,0,1
PRE-EN-PAIL-SAINT-SAMSON,53185001,277,PRE-EN-PAIL_SAPC,48.452,53,-0.183167,0,0
SAINT-GEORGES-LE-FLECHARD,53220001,90,ST-GEORGES-LE-FLECHARD,48.035333,53,-0.538667,0,1
SAINT-LOUP-DU-DORAT,53233001,60,ST-LOUP-DU-DORAT,47.877833,53,-0.415,0,1
SAINT-MARS-SUR-LA-FUTAIE,53238002,208,ST-MARS/LA-FUTA,48.431,53,-1.015,0,1
SAINT-MARS-SUR-LA-FUTAIE,53238003,206,ST-MARS SUR LA FUTAIE-EDF,48.431833,53,-1.013167,0,0
VILLIERS-CHARLEMAGNE,53273001,67,VILLIERS-CHARLE,47.921,53,-0.7155,0,1
BADONVILLER,54040001,336,BADONVILLER,48.498,54,6.896167,0,1
AMANCE,54113002,255,CHAMPENOUX-ARBO-INRA,48.750667,54,6.340167,0,0
DONCOURT-LES-CONFLANS,54171001,235,DONCOURT-LES-CONFLANS,49.1535,54,5.929333,1,1
ERROUVILLE,54181001,373,ERROUVILLE_SAPC,49.42,54,5.909833,0,0
ESSEY-ET-MAIZERAIS,54182001,218,ESSEY-ET-MAIZE.,48.919333,54,5.809167,0,0
LONGUYON,54322001,257,LONGUYON,49.431667,54,5.612833,0,0
THUILLEY-AUX-GROSEILLES,54405001,336,NANCY-OCHEY,48.581,54,5.959833,1,1
OGNEVILLE,54407001,300,OGNEVILLE,48.475,54,6.067667,0,0
PAGNY-SUR-MOSELLE,54415001,179,PAGNY-SUR-MOSELLE,48.983833,54,6.031167,0,0
SAINT-MAURICE-AUX-FORGES,54481001,305,ST MAURICE,48.514833,54,6.845667,1,1
TOMBLAINE,54526001,212,NANCY-ESSEY,48.687833,54,6.2215,1,1
VILLETTE,54582001,345,VILLETTE,49.482167,54,5.578167,0,1
AUBREVILLE,55014001,202,AUBREVILLE_SAPC,49.133833,55,5.0935,0,1
BEHONNE,55041001,301,BEHONNE_SAPC,48.795667,55,5.1885,0,1
BONZEE,55060002,235,BONZEE_SAPC,49.092833,55,5.601167,0,1
BOVIOLLES,55067001,272,BOVIOLLES,48.648667,55,5.415,0,0
BRAS-SUR-MEUSE,55073001,194,BRAS-SUR-MEUSE,49.208333,55,5.379167,0,0
CHAUMONT-SUR-AIRE,55108004,294,CHAUMONT_SAPC,48.931333,55,5.264667,0,1
LES HAUTS-DE-CHEE,55123002,265,CONDE_SAPC,48.867167,55,5.182167,0,1
COUROUVRE,55129001,324,COUROUVRE,48.936833,55,5.358333,0,0
ERNEVILLE-AUX-BOIS,55179001,313,ERNEVILLE AUX BOIS_SAPC,48.7495,55,5.403833,0,1
HOUDELAINCOURT,55248001,390,HOUDELAINCOURT,48.563,55,5.5055,0,0
MAXEY-SUR-VAISE,55328001,260,MAXEY-SUR-VAISE,48.538167,55,5.669167,0,0
MOUZAY,55364001,166,MOUZAY,49.460167,55,5.209167,1,1
NONSARD-LAMARCHE,55386002,230,NONSARD,48.934167,55,5.763833,1,1
ROUVRES-EN-WOEVRE,55443001,226,ROUVRES-EN-WOEVRE,49.224667,55,5.6875,0,1
SEPTSARGES,55484001,293,SEPTSARGES,49.276333,55,5.155,0,1
SEUIL-D'ARGONNE,55517002,185,TRIAUCOURT_SAPC,48.983167,55,5.065167,0,1
VASSINCOURT,55531001,187,VASSINCOURT,48.808667,55,5.033167,1,1
ARZAL,56004001,26,ARZAL,47.512667,56,-2.382667,1,1
AURAY,56007001,26,AURAY,47.659167,56,-2.971,0,1
BANGOR,56009001,34,BELLE ILE-LE TALUT,47.294333,56,-3.218333,1,1
BIGNAN,56017003,112,BIGNAN,47.884333,56,-2.728833,1,1
BILLIERS,56018001,4,BILLIERS,47.524,56,-2.4865,0,1
CAMORS,56031001,112,CAMORS,47.823833,56,-2.991667,0,0
GROIX,56069001,41,ILE DE GROIX,47.652333,56,-3.502333,0,0
GUER,56075001,47,GUER,47.9025,56,-2.116833,0,1
GUISCRIFF,56081001,180,GUISCRIFF,48.053667,56,-3.604833,0,1
LANVENEGEN,56105001,97,LANVENEGEN,47.991167,56,-3.5015,0,1
LARMOR-BADEN,56106001,15,LARMOR-BADEN,47.591167,56,-2.891333,0,1
MOREAC,56140001,120,MOREAC,47.9185,56,-2.828,0,1
EVELLYS,56144001,132,NAIZIN-INRA,48.005333,56,-2.8165,0,0
NOYAL-PONTIVY,56151001,125,PONTIVY AERODROME,48.055667,56,-2.916667,0,0
PLEUCADEUC,56159001,65,PLEUCADEUC,47.7655,56,-2.387167,0,1
PLOERDUT,56163001,179,PLOERDUT,48.090667,56,-3.308833,0,0
PLOERMEL,56165003,65,PLOERMEL,47.950833,56,-2.3975,1,1
PLOUAY,56166005,75,PLOUAY-SA,47.916167,56,-3.3445,0,1
QUESTEMBERT,56184001,96,QUESTEMBERT,47.671667,56,-2.457333,0,1
QUEVEN,56185001,45,LORIENT-LANN BIHOUE,47.762833,56,-3.435667,1,1
QUIBERON,56186002,33,QUIBERON,47.495,56,-3.126667,0,1
QUIBERON,56186003,9,QUIBERON-AERODROME,47.479833,56,-3.099,0,0
SAINT-AVE,56206001,50,ST-AVE,47.69,56,-2.734,0,1
SAINT-JACUT-LES-PINS,56221001,52,ST-JACUT-LES-PINS,47.6835,56,-2.212167,0,1
SARZEAU,56240003,35,SARZEAU SA,47.510667,56,-2.796,1,1
SENE,56243001,3,VANNES-SENE,47.6045,56,-2.714167,1,1
AMNEVILLE,57019001,346,MALANCOURT,49.218833,57,6.057,0,1
AUGNY,57039001,192,METZ-FRESCATY,49.0695,57,6.125333,1,1
BUHL-LORRAINE,57119001,258,BUHL-LORRAINE,48.7195,57,7.079833,0,0
DANNE-ET-QUATRE-VENTS,57168001,377,PHALSBOURG_SAPC,48.766667,57,7.305833,0,1
GOIN,57251001,260,AEROPORT METZ-NANCY-LORRAINE,48.979333,57,6.243167,1,1
GONDREXANGE,57253001,266,GONDREXANGE,48.688,57,6.928333,0,0
HESTROFF,57322001,221,HESTROFF_SAPC,49.255667,57,6.433333,0,0
KAPPELKINGER,57357002,224,KAPPELKINGER_SAPC,48.978833,57,6.9035,0,1
LESSE,57395001,233,LESSE_SAPC,48.965833,57,6.508,0,1
METZERVISSE,57465001,226,METZERVISSE,49.306333,57,6.283167,0,0
MITTERSHEIM,57469002,233,MITTERSHEIM,48.859167,57,6.934833,0,0
MOUTERHOUSE,57489001,265,MOUTERHOUSE,48.9845,57,7.4525,0,1
NITTING,57509002,266,NITTING_SAPC,48.667833,57,7.031,0,1
OMMERAY,57524001,219,OMMERAY_SAPC,48.724333,57,6.690833,0,0
PORCELETTE,57550001,250,PORCELETTE,49.159667,57,6.645667,0,0
PUTTELANGE-LES-THIONVILLE,57557001,190,PUTTELANGE-LES-THIONVILLE,49.481667,57,6.259,0,0
RODALBE,57587003,258,RODALBE,48.909833,57,6.693167,1,1
SAINT-QUIRIN,57623003,352,TURQUESTEIN-BLANCRUPT_SAPC,48.568167,57,7.09,0,1
SEINGBOUSE,57644001,347,SEINGBOUSE,49.127667,57,6.831,1,1
VOLMERANGE-LES-BOULAY,57730001,214,BOULAY,49.1655,57,6.443,0,0
VOLMUNSTER,57732001,358,VOLMUNSTER,49.124,57,7.381833,1,1
WALDWISSE,57740001,291,WALDWISSE,49.417,57,6.505833,0,0
AVREE,58019001,302,AVREE,46.820667,58,3.905,0,1
BAZOCHES,58023001,351,BAZOCHES_SAPC,47.359667,58,3.790333,0,0
CHASNAY,58061001,213,CHASNAY,47.233833,58,3.168167,0,0
CHATEAU-CHINON (VILLE),58062001,598,CHATEAU CHINON,47.070333,58,3.934333,0,1
CLAMECY,58079004,215,CLAMECY,47.441,58,3.509,0,1
DORNES,58104001,220,DORNES,46.720333,58,3.3555,0,0
DUN-LES-PLACES,58106005,598,DUN_SAPC,47.312833,58,4.046833,0,1
FOURS,58118001,232,FOURS,46.816667,58,3.72,1,1
GUERIGNY,58131001,205,GUERIGNY,47.093333,58,3.1905,0,1
GUIPY,58132001,274,GUIPY_SAPC,47.212833,58,3.570333,0,0
LORMES,58145002,485,LORMES_SAPC,47.267167,58,3.858333,0,1
LUTHENAY-UXELOUP,58148001,230,LUTHENAY UXELOU,46.8465,58,3.288833,0,0
LUZY,58149001,300,LUZY,46.807,58,3.9625,0,0
VARENNES-VAUZELLES,58160001,175,NEVERS-MARZY,46.998333,58,3.112667,1,1
MONTIGNY-EN-MORVAN,58177001,285,MONTIGNY EN MORVAN_SAPC,47.161333,58,3.855667,0,0
ONLAY,58199001,375,ONLAY,46.981333,58,3.910833,0,0
VAUX D'AMOGNES,58204001,262,OUROUER,47.058667,58,3.305,0,1
PREMERY,58218006,260,PREMERY,47.170333,58,3.3695,1,1
SAINT-PIERRE-LE-MOUTIER,58264001,218,ST PIERRE LE MOUTIER,46.798833,58,3.113667,0,0
VARENNES-VAUZELLES,58303002,208,VARENNES-BOULOR,47.068667,58,3.139167,0,1
VARZY,58304005,226,VARZY_SAPC,47.368333,58,3.386,0,0
CAPPELLE-EN-PEVELE,59129001,51,CAPPELLE-EN-PEV,50.494167,59,3.1785,0,1
DOUAI,59178001,26,DOUAI,50.389667,59,3.067167,0,1
DUNKERQUE,59183001,11,DUNKERQUE,51.055833,59,2.3395,0,1
FRETIN,59343001,47,LILLE-LESQUIN,50.57,59,3.0975,1,1
MAUBEUGE,59392001,142,MAUBEUGE,50.271667,59,3.9665,0,0
ROUBAIX,59512001,30,ROUBAIX,50.7075,59,3.180333,0,0
SAINT-HILAIRE-SUR-HELPE,59534001,185,ST-HILAIRE-SUR-HELPE,50.1455,59,3.925167,0,1
STEENVOORDE,59580003,42,STEENVOORDE,50.829833,59,2.568833,0,1
TROISVILLES,59604001,125,TROISVILLES,50.098,59,3.463667,0,0
PROUVY,59606004,50,VALENCIENNES,50.328333,59,3.461,0,1
WATTEN,59647001,7,WATTEN,50.833833,59,2.213333,0,1
BAILLEUL-LE-SOC,60040001,131,BAILLEUL-LE-SOC,49.423667,60,2.579667,0,0
BREUIL-LE-VERT,60107001,57,BREUIL-LE-VERT,49.3645,60,2.432833,0,0
APREMONT,60175001,88,CREIL,49.252167,60,2.520833,0,1
FRESNOY-LA-RIVIERE,60260001,61,FRESNOY-LA-RIVIERE,49.284833,60,2.918333,0,0
GODENVILLERS,60276001,92,GODENVILLERS,49.586167,60,2.554167,0,1
JAMERICOURT,60322001,113,JAMERICOURT,49.3065,60,1.8795,0,1
LIERVILLE,60363001,105,LIERVILLE,49.193333,60,1.895,0,0
MARGNY-LES-COMPIEGNE,60382001,92,MARGNY-LES-COMPIEGNE,49.4315,60,2.803667,0,1
NAMPCEL,60445001,152,NAMPCEL,49.495,60,3.087667,0,0
LE PLESSIS-BELLEVILLE,60500004,116,PLESSIS-BELLEVILLE,49.106,60,2.737167,0,1
LE PLESSIS-BELLEVILLE,60500005,118,PLESSIS-BELLEVILLE AERO,49.1095,60,2.731167,0,0
PUITS-LA-VALLEE,60518001,168,PUITS-LA-VALLEE,49.5815,60,2.191167,0,0
ROUVROY-LES-MERLES,60555002,94,ROUVROY-LES-MERLES,49.650333,60,2.370833,0,1
SAINT-ARNOULT,60566001,206,SAINT-ARNOULT,49.623333,60,1.790833,0,1
SONGEONS,60623001,113,SONGEONS,49.545167,60,1.852333,0,0
TILLE,60639001,89,BEAUVAIS-TILLE,49.4465,60,2.127167,1,1
VALDAMPIERRE,60652001,171,VALDAMPIERRE,49.303167,60,2.048333,0,0
CERISE,61001001,143,ALENCON,48.4455,61,0.110167,1,1
ARGENTAN,61006005,170,ARGENTAN,48.718167,61,0.0115,1,1
ATHIS-VAL DE ROUVRE,61007001,211,ATHIS-DE-L'ORNE,48.794667,61,-0.531,0,1
BEAULIEU,61034001,217,BEAULIEU,48.668333,61,0.699833,0,1
BRIOUZE,61063001,215,BRIOUZE,48.697167,61,-0.361333,0,1
LA COULONCHE,61124001,309,COULONCHE  -LA-,48.6445,61,-0.459167,0,0
LA FERTE-EN-OUCHE,61136001,249,COUVAINS,48.844333,61,0.575333,0,1
LA LANDE-PATRY,61169003,195,FLERS,48.75,61,-0.5895,0,0
PUTANGES-LE-LAC,61179001,229,FRESNAYE-AU-SAUVAGE_SAPC,48.722333,61,-0.263667,0,0
SAINT-SULPICE-SUR-RISLE,61214002,232,L AIGLE,48.7585,61,0.662333,1,1
LE MERLERAULT,61275001,236,LE MERLERAULT_SAPC,48.711167,61,0.299,0,1
MORTAGNE-AU-PERCHE,61293003,220,MORTAGNE - PARC,48.516667,61,0.55,0,1
GOUFFERN EN AUGE,61328001,202,PIN AU HARAS-INRA,48.725,61,0.180833,1,1
PERCHE EN NOCE,61337004,133,PREAUX-DU-PERCHE,48.328667,61,0.706833,0,1
REMALARD EN PERCHE,61345003,158,REMALARD,48.434,61,0.777667,0,0
SAINT-BOMER-LES-FORGES,61369001,226,ST BOMER-LES-FORGES,48.644667,61,-0.6235,0,0
TINCHEBRAY-BOCAGE,61377001,306,ST CORNIER-DES-LANDES,48.7235,61,-0.7295,0,0
SAINT-FRAIMBAULT,61387001,158,ST-FRAIMBAULT,48.504333,61,-0.7025,0,1
SAINT-HILAIRE-LE-CHATEL,61404001,242,ST-HILAIRE,48.555833,61,0.5295,0,1
SAINT-MARTIN-DU-VIEUX-BELLEME,61426001,168,BELLEME_SAPC,48.373833,61,0.55,0,1
SEES,61464001,195,SEES,48.592,61,0.1725,0,0
TANQUES,61479001,171,TANQUES,48.674833,61,-0.079667,0,0
BAGNOLES DE L'ORNE NORMANDIE,61483002,151,BAGNOLES-DE-L_ORNE,48.541167,61,-0.414833,0,0
TICHEVILLE,61485002,225,TICHEVILLE_SAPC,48.913,61,0.245,0,1
TOUROUVRE AU PERCHE,61491002,217,TOUROUVRE_SAPC,48.585,61,0.667167,0,1
ATTIN,62044001,21,ATTIN,50.485333,62,1.765833,0,0
AUDINGHEN,62054001,48,CAP-GRIS-NEZ,50.869667,62,1.582833,0,0
BAINGHEN,62076002,117,BAINGHEN_SAPC,50.750833,62,1.906667,0,0
BOULOGNE-SUR-MER,62160001,73,BOULOGNE-SEM,50.7325,62,1.599667,0,1
EPINOY,62298001,76,CAMBRAI-EPINOY,50.2255,62,3.163833,0,1
FIEFS,62333001,186,FIEFS,50.504667,62,2.326167,0,1
HUMIERES,62468001,127,HUMIERES_SAPC,50.3915,62,2.223333,0,1
LICQUES,62506001,75,LICQUES,50.784833,62,1.9435,0,1
LILLERS,62516002,19,LILLERS,50.5795,62,2.4965,0,1
MARCK,62548002,2,CALAIS-MARCK,50.959833,62,1.956167,0,1
NIELLES-LES-BLEQUIN,62613001,145,NIELLES-LES-BLEQUIN_SAPC,50.6725,62,2.061833,0,1
RADINGHEM,62685001,115,RADINGHEM,50.549167,62,2.113667,0,1
SAULTY,62784001,174,SAULTY,50.222167,62,2.522167,0,1
LE TOUQUET-PARIS-PLAGE,62826001,5,LE-TOUQUET,50.5145,62,1.622833,0,1
WANCOURT,62873001,74,ARRAS,50.255833,62,2.87,0,1
AMBERT,63003004,555,AMBERT,45.516833,63,3.742667,1,1
ANZAT-LE-LUGUET,63006002,1270,ANZAT-LE-LUGUET_SAPC,45.320167,63,3.016,0,1
BESSE-ET-SAINT-ANASTAISE,63038002,1287,SUPERBESSE,45.501667,63,2.865833,0,0
CHAMBON-SUR-LAC,63077001,897,CHAMBON-SUR-LAC,45.572667,63,2.897,0,0
CHAPPES,63089001,315,CHAPPES,45.860667,63,3.214333,0,0
CHASTREIX,63098001,1385,CHASTREIX,45.533,63,2.7745,1,1
CLERMONT-FERRAND,63113001,331,CLERMONT-FD,45.786833,63,3.149333,1,1
COURPIERE,63125002,455,COURPIERE,45.754,63,3.572333,1,1
CROS,63129001,790,CROS,45.472,63,2.595,0,0
CUNLHAT,63132002,700,CUNLHAT,45.6345,63,3.557667,0,1
FAYET-LE-CHATEAU,63157001,585,FAYET-LE-CHATEA,45.696667,63,3.429167,0,1
GELLES,63163001,784,GELLES,45.7535,63,2.799333,0,1
ISSOIRE,63178001,372,ISSOIRE,45.535333,63,3.262333,1,1
LAQUEUILLE,63189005,1095,LAQUEUILLE-INRA,45.636,63,2.744667,0,0
MEILHAUD,63222001,448,MEILHAUD,45.543667,63,3.164333,0,0
MENAT,63223001,410,MENAT,46.105167,63,2.91,0,0
MONT-DORE,63236002,1050,LE MONT-DORE BG,45.5745,63,2.807,0,1
MONT-DORE,63236003,1220,LE MONT-DORE_SAPC,45.551833,63,2.8125,0,1
ORCINES,63263005,971,FONTAINE-DU-BER_SAPC,45.7995,63,2.991667,0,1
PIONSAT,63281001,524,PIONSAT,46.104833,63,2.687833,0,1
PLAUZAT,63282001,503,PLAUZAT_SAPC,45.632333,63,3.133667,0,1
RANDAN,63295001,394,RANDAN,46.012167,63,3.354167,0,0
LA RENAUDIE,63298001,805,LA RENAUDIE,45.737,63,3.6925,0,0
SAINT-ANTHEME,63319002,1263,ST-ANTHEME,45.575833,63,3.886167,0,1
SAINT-AVIT,63320001,724,SAINT AVIT_SAPC,45.872833,63,2.5265,0,0
SAINT-GENES-CHAMPANELLE,63345002,893,ST-GENES-CHPLLE-INRA,45.723,63,3.019333,0,0
SAINT-GERMAIN-L'HERM,63353003,1070,ST-GERMAIN-L HE,45.461,63,3.532667,1,1
SAINT-GERVAIS-D'AUVERGNE,63354004,705,ST-GERVAIS-D AU,46.032667,63,2.803833,0,1
SAINT-PARDOUX,63382001,602,ST-PARDOUX,46.041167,63,3.008833,0,0
SAINT-REMY-SUR-DUROLLE,63393001,665,ST-REMY-SUR-DUR,45.890333,63,3.599167,0,0
SAINT-SULPICE,63399002,851,ST-SULPICE,45.6465,63,2.598333,1,1
SAYAT,63417001,550,SAYAT_SAPC,45.839667,63,3.045167,0,1
TAUVES,63426001,851,TAUVES,45.544667,63,2.595667,0,1
VERNINES,63451001,1045,VERNINES,45.669,63,2.888333,1,1
LESCUN,64006001,495,ACCOUS,42.945167,64,-0.6105,0,0
AICIRITS-CAMOU-SUHAST,64010002,75,AICIRITS,43.335,64,-1.0205,1,1
ANGLET,64024001,71,BIARRITZ-PAYS-BASQUE,43.469333,64,-1.534333,1,1
ASSON,64068001,337,ASSON,43.127167,64,-0.2725,0,1
BANCA,64092002,252,BANCA,43.128667,64,-1.372833,0,1
BENEJACQ,64109001,255,BENEJACQ,43.193167,64,-0.220333,0,1
BIDACHE,64123001,45,BIDACHE,43.481167,64,-1.142167,0,1
SAINT-JEAN-LE-VIEUX,64155001,179,BUSTINCE - ST JEAN,43.167333,64,-1.2145,1,1
CAMBO-LES-BAINS,64160001,69,CAMBO-LES-BAINS,43.362,64,-1.3825,0,0
CIBOURE,64189001,21,SOCOA,43.3945,64,-1.6865,1,1
ESPELETTE,64213001,106,ESPELETTE,43.345,64,-1.433333,0,1
GARLIN,64233001,209,GARLIN,43.551167,64,-0.272167,0,0
GER,64238001,410,GER,43.238333,64,-0.083833,0,1
LAGOR,64301002,125,LAGOR,43.3905,64,-0.643,0,0
LANNE-EN-BARETOUS,64310001,350,LANNE-EN-BARETOUS_SAPC,43.114667,64,-0.752667,0,0
LARRAU,64316001,616,LARRAU,43.02,64,-0.96,0,0
LARRAU,64316003,1427,IRATY ORGAMBIDE,43.0335,64,-1.033833,0,0
LARUNS,64320003,522,LARUNS-HOURAT,42.983667,64,-0.428667,0,0
LASSEUBE,64324002,247,LASSEUBE_SAPC,43.2045,64,-0.4855,0,0
LEES-ATHAS,64330400,2142,SOUM COUY-NIVOSE,42.961667,64,-0.721333,0,0
LEMBEYE,64331002,310,LEMBEYE,43.4515,64,-0.109167,0,0
LICQ-ATHEREY,64342001,288,LICQ-ATHEREY,43.047833,64,-0.885667,0,1
MENDIVE,64379001,292,MENDIVE_SAPC,43.126,64,-1.135167,0,1
MONEIN,64393001,241,MONEIN,43.298333,64,-0.526667,0,1
MONT-DISSE,64401001,156,MONT-DISSE,43.548333,64,-0.136667,0,1
NAVARRENX,64416001,135,NAVARRENX,43.324333,64,-0.7535,0,0
OLORON-SAINTE-MARIE,64422007,295,OLORON,43.1595,64,-0.5795,1,1
ORTHEZ,64430003,96,ORTHEZ,43.501333,64,-0.755,1,1
POMPS,64450001,130,POMPS,43.490833,64,-0.5435,0,1
PONTACQ,64453002,343,PONTACQ_SAPC,43.203333,64,-0.113833,0,0
SAINT-GLADIE-ARRIVE-MUNEIN,64480001,73,ST-GLADIE,43.380167,64,-0.933667,0,1
TROIS-VILLES,64537001,216,TROIS-VILLES,43.133833,64,-0.876167,0,0
UREPEL,64543001,410,UREPEL_SAPC,43.068667,64,-1.4155,0,1
UZEIN,64549001,183,PAU-UZEIN,43.385,64,-0.416333,1,1
ADAST,65001001,446,ADAST,42.972833,65,-0.072167,0,0
ARAGNOUET,65017002,1012,EGET,42.791667,65,0.262,0,1
ARBEOST,65018001,1015,ARBEOST_SAPC,42.9885,65,-0.2785,0,1
AYROS-ARBOUIX,65055001,478,AYROS ARBOUIX,42.998333,65,-0.0685,0,1
BAGNERES-DE-BIGORRE,65059022,1779,LA MONGIE_SAPC,42.908667,65,0.170333,0,0
BAZUS-AURE,65075001,767,BAZUS-AURE,42.857833,65,0.3485,1,1
CAMPISTROUS,65125001,593,CAMPISTROUS,43.127167,65,0.3665,1,1
CASTELNAU-MAGNOAC,65129003,298,CASTELNAU MAGNOAC,43.277833,65,0.5175,0,1
CASTELVIEILH,65131001,360,CASTELVIEILH,43.29,65,0.2,0,1
CAUTERETS,65138005,1535,CAUTERETS_SAPC,42.8525,65,-0.147,0,0
GAVARNIE-GEDRE,65188005,1410,GAVARNIE_SAPC,42.733833,65,-0.010833,0,1
GENOS,65195001,1250,GENOS,42.743833,65,0.41,0,1
LANNEMEZAN,65258001,638,LANNEMEZAN,43.113833,65,0.413167,0,1
LOMNE,65278001,447,LOMNE_SAPC,43.042833,65,0.298167,0,1
LOUDERVIELLE,65283001,1587,LOUDERVIELLE,42.7965,65,0.439667,0,1
LUZ-SAINT-SAUVEUR,65295003,910,LUZ SAINT SAUVEUR,42.858333,65,-0.001833,0,0
MAUBOURGUET,65304001,176,MAUBOURGUET,43.470833,65,0.043167,0,1
LOUEY,65344001,360,TARBES-LOURDES-PYRENEES,43.188,65,0.0,1,1
SAINT-LARY-SOULAN,65388001,826,ST LARY SOUL,42.813833,65,0.317667,0,0
SAZOS,65413400,2445,LAC D'ARDIDEN-NIVOSE,42.848167,65,-0.066,0,0
TOURNAY,65447001,263,TOURNAY,43.179,65,0.243667,0,0
VIC-EN-BIGORRE,65460002,219,VIC EN BIGORRE,43.3755,65,0.045833,0,1
AMELIE-LES-BAINS-PALALDA,66003001,252,AMELIE-LES-BAINS,42.4775,66,2.665167,0,1
LE BOULOU,66024001,77,LE BOULOU,42.5285,66,2.8435,0,0
CAIXAS,66029003,347,CAIXAS,42.587333,66,2.679833,0,1
CANET-EN-ROUSSILLON,66037001,16,CANET-EN-ROUSSILLON,42.686833,66,2.983667,0,1
CERET,66049001,146,CERET,42.496333,66,2.7475,0,0
ERR,66067402,2471,PUIGMAL-NIVOSE,42.384667,66,2.095333,0,0
PRADES,66074002,321,EUS,42.630167,66,2.446333,0,1
FORMIGUERES,66082004,1495,FORMIGUERES,42.616,66,2.111333,1,1
ILLE-SUR-TET,66088003,158,ILLE-SUR-TET,42.659833,66,2.614167,0,0
MOSSET,66119002,750,MOSSET,42.675667,66,2.320333,0,0
PERPIGNAN,66136001,42,PERPIGNAN,42.737167,66,2.872833,1,1
LE PERTHUS,66137003,295,LE PERTHUS,42.473333,66,2.8595,1,1
PORT-VENDRES,66148001,82,CAP BEAR,42.516667,66,3.135,0,0
RAILLEU,66157001,1366,RAILLEU,42.586667,66,2.181,0,0
SAINT-MARSAL,66183001,690,ST MARSAL,42.539167,66,2.622,0,0
SAINT-PAUL-DE-FENOUILLET,66187006,300,ST PAUL DE FENOUILLET,42.8205,66,2.485333,1,1
SERRALONGUE,66194002,700,SERRALONGUE,42.399833,66,2.557833,0,1
TARGASSONNE,66202001,1600,TARGASONNE,42.504,66,1.973333,0,0
TAURINYA,66204002,770,TAURINYA,42.580333,66,2.4105,0,0
TAURINYA,66204400,2160,CANIGOU-NIVOSE,42.536667,66,2.465,0,0
LE TECH,66206004,927,LE TECH LA LLAU_SAPC,42.439833,66,2.5125,0,1
TORREILLES,66212001,7,TORREILLES,42.755,66,2.978333,0,1
RODES,66230001,251,VINCA,42.6555,66,2.547833,0,0
VIVES,66233001,261,VIVES,42.5365,66,2.760833,1,1
BELMONT,67027001,1065,BELMONT,48.406333,67,7.267167,0,1
BERG,67029001,350,BERG,48.884333,67,7.151667,0,1
BRUMATH,67067001,139,BRUMATH,48.724667,67,7.709667,0,0
DAMBACH,67083002,234,DAMBACH_SAPC,48.999333,67,7.661667,0,0
EBERSHEIM,67115001,164,EBERSHEIM,48.3085,67,7.4945,0,0
